date,dove,base,hawk
2015-10-01,1.6782369067e-314,3.2800669711459927e-09,0.9999999967199331
2015-11-01,9.915560750933376e-280,2.2875429564076637e-08,0.9999999771245706
2015-12-01,0.0,4.665980773263762e-10,0.999999999533402
2016-01-01,0.0,1.4608019786897265e-12,0.9999999999985392
2016-02-01,0.0,2.0707481182307262e-17,1.0
2016-03-01,0.0,2.127519736380967e-13,0.9999999999997873
2016-04-01,0.0,3.0084429436893776e-13,0.9999999999996991
2016-05-01,0.0,1.0795530116326182e-09,0.9999999989204469
2016-06-01,0.0,1.0354580791259682e-10,0.999999999896454
2016-07-01,0.0,3.142389875634289e-11,0.999999999968576
2016-08-01,0.0,1.0983235421780831e-11,0.9999999999890167
2016-09-01,0.0,5.9117960284252015e-12,0.9999999999940883
2016-10-01,0.0,1.0578054890713588e-11,0.9999999999894221
2016-11-01,1.1545062766656359e-302,6.969201942864924e-09,0.9999999930307982
2016-12-01,7.492041406170038e-263,5.89829059664421e-08,0.9999999410170941
2017-01-01,5.270275331007369e-270,3.7233628678431795e-08,0.9999999627663714
2017-02-01,1.74228559463835e-309,3.813606865024165e-09,0.9999999961863932
2017-03-01,1.2094365326808553e-273,3.203538335163893e-08,0.9999999679646168
2017-04-01,2.5134046266567792e-244,1.549220980310938e-07,0.9999998450779021
2017-05-01,1.051456326874209e-176,6.225053522708983e-06,0.9999937749464773
2017-06-01,2.2861241066837206e-173,7.789405048771363e-06,0.9999922105949515
2017-07-01,3.0975256132764065e-135,5.428849668197736e-05,0.9999457115033183
2017-08-01,1.0641754236896122e-152,4.259374398565227e-05,0.9999574062560148
2017-09-01,1.942909373215454e-152,0.0003088124825431361,0.9996911875174573
2017-10-01,1.4357099613759322e-151,0.004536471649509998,0.9954635283504903
2017-11-01,7.539389314589169e-133,0.07205109615143516,0.9279489038485653
2017-12-01,1.4452058887688096e-92,0.49973468785497666,0.5002653121450237
2018-01-01,1.240760953773587e-57,0.8868004227789558,0.11319957722104453
2018-02-01,1.537541155571232e-63,0.9656404316123397,0.03435956838766083
2018-03-01,8.094426332604535e-74,0.9861525039236584,0.013847496076342001
2018-04-01,1.5079692005091935e-66,0.994471257787859,0.005528742212141413
2018-05-01,5.599795740088916e-78,0.9967666218678812,0.0032333781321191996
2018-06-01,9.35938275967055e-88,0.9978098633323014,0.002190136667699073
2018-07-01,2.4648703779628575e-68,0.9988779238523561,0.0011220761476443528
2018-08-01,4.426371620822931e-80,0.9990229678437267,0.0009770321562735636
2018-09-01,2.900636513011489e-76,0.9990502580706808,0.0009497419293194231
2018-10-01,1.1995082291001748e-83,0.9987835493900646,0.0012164506099354969
2018-11-01,1.032098484131813e-89,0.9985031412860632,0.0014968587139369102
2018-12-01,4.0355938800391516e-89,0.9985234741782772,0.0014765258217228606
2019-01-01,2.083749784980866e-88,0.9988104914425495,0.0011895085574505585
2019-02-01,1.2356146245670195e-75,0.99933836899484,0.0006616310051600446
2019-03-01,3.70234740539321e-74,0.9996205015859937,0.00037949841400640493
2019-04-01,1.1405239154224377e-62,0.9998177295017339,0.00018227049826608608
2019-05-01,2.1703149955744555e-64,0.999874201706069,0.0001257982939309452
2019-06-01,4.825714696914038e-46,0.9999447741267351,5.5225873264913514e-05
2019-07-01,3.950656204582568e-33,0.9999687941324708,3.12058675293211e-05
2019-08-01,2.411545184903491e-35,0.9999698702658764,3.012973412357988e-05
2019-09-01,3.592294838943933e-22,0.9999776300901475,2.2369909852582482e-05
2019-10-01,1.4913721324854913e-16,0.9999792296984938,2.0770301505927273e-05
2019-11-01,7.29265825612716e-15,0.9999793352179157,2.066478207693456e-05
2019-12-01,5.5453425892293955e-15,0.9999793386438809,2.0661356113661943e-05
2020-01-01,6.74276265256764e-14,0.9999791928277241,2.0807172208385416e-05
2020-02-01,4.342114909653601e-12,0.9999784172807693,2.158271488851289e-05
