date,dove,base,hawk
2020-01-01,1.0486480938210946e-67,0.9999533856804111,4.661431958862393e-05
2020-02-01,1.153494073205845e-52,0.9999267563607456,7.324363925427108e-05
2020-03-01,8.194632153403107e-125,0.9990418178972745,0.0009581821027254068
2020-04-01,3.8443183023697582e-146,0.9978704265606285,0.0021295734393715227
2020-05-01,1.9509446470667938e-150,0.9979002294408962,0.002099770559103994
2020-06-01,1.2181660510253097e-99,0.9995293444112823,0.00047065558871766175
2020-07-01,8.927284997806329e-81,0.9998953438817337,0.00010465611826626203
2020-08-01,1.4668198260613015e-64,0.9999566946202995,4.3305379700565294e-05
2020-09-01,5.81341301662413e-60,0.9999653890057274,3.461099427251961e-05
2020-10-01,4.5770622022731885e-49,0.9999736900611613,2.6309938838619394e-05
2020-11-01,1.8764359446085587e-41,0.999977650999161,2.2349000838992242e-05
2020-12-01,1.2787741052503954e-35,0.9999796904945273,2.0309505472566074e-05
2021-01-01,7.987817946580399e-36,0.9999797629401163,2.023705988374335e-05
2021-02-01,1.3958069829983296e-25,0.999981494444884,1.850555511613903e-05
2021-03-01,1.657259691816916e-27,0.9999813761303968,1.8623869603192157e-05
2021-04-01,9.519710050053235e-31,0.9999808832571057,1.9116742894377465e-05
2021-05-01,2.2612583761598328e-36,0.9999796116309496,2.0388369050494054e-05
2021-06-01,2.013941913243737e-33,0.9999802978030239,1.9702196976073492e-05
2021-07-01,8.160768688667355e-36,0.9999797451382993,2.0254861700620763e-05
2021-08-01,1.2782707157566377e-33,0.9999802875808045,1.9712419195537352e-05
2021-09-01,7.158273537695192e-32,0.9999806632458721,1.933675412795791e-05
2021-10-01,3.883543380690001e-33,0.9999802783314413,1.9721668558843045e-05
2021-11-01,7.767133099726419e-45,0.9999761575889398,2.3842411060317068e-05
2021-12-01,1.5721366163931634e-53,0.9999710194079857,2.8980592014302815e-05
2022-01-01,4.7169861551491725e-56,0.9999680345107823,3.1965489217786314e-05
2022-02-01,4.151864736476691e-73,0.9999488000227598,5.119997724030755e-05
2022-03-01,3.7765306142003533e-66,0.9999401995311895,5.9800468810742346e-05
2022-04-01,9.921775538339081e-78,0.999689994016569,0.00031000598343129183
2022-05-01,1.0617370469791567e-117,0.9971164387871627,0.0028835612128376717
2022-06-01,5.893818276177402e-138,0.9904006405544893,0.009599359445510977
2022-07-01,3.0423580004710475e-150,0.9823388618824953,0.017661138117504936
2022-08-01,3.5908582294996556e-148,0.9771831899685064,0.0228168100314937
2022-09-01,7.90074492308386e-160,0.9740684416190677,0.025931558380932505
2022-10-01,3.043626180651206e-160,0.9764914202016997,0.023508579798300473
2022-11-01,4.028822072258608e-136,0.9855020758206586,0.014497924179341523
2022-12-01,1.8903610039182212e-135,0.9922027353559001,0.007797264644100047
2023-01-01,2.3275288932781768e-119,0.9972904655524653,0.0027095344475349175
2023-02-01,7.73897347457306e-101,0.9993628377753688,0.0006371622246313187
2023-03-01,7.506479130407487e-96,0.9997831338750793,0.0002168661249206117
2023-04-01,6.3002523856712e-98,0.9998349528819865,0.00016504711801350173
2023-05-01,2.189797063021526e-109,0.9998030833490589,0.00019691665094114953
2023-06-01,1.5082175407998507e-78,0.9999241536819016,7.584631809851422e-05
2023-07-01,7.93678024531979e-79,0.9999347169552832,6.528304471686163e-05
2023-08-01,2.907722609860185e-76,0.9999337971867964,6.620281320378617e-05
2023-09-01,2.7640411760530322e-95,0.9998576850503064,0.00014231494969376614
2023-10-01,7.693617557676353e-121,0.999699729196939,0.00030027080306105244
2023-11-01,1.844635297654573e-92,0.9998685914407476,0.0001314085592525025
2023-12-01,9.256607362568253e-81,0.9999268898644174,7.311013558261838e-05
2024-01-01,2.3293087817729265e-72,0.9999484131333485,5.158686665142913e-05
2024-02-01,3.7994953884391566e-63,0.9999619966726726,3.8003327327290003e-05
2024-03-01,1.2943141751089733e-46,0.9999746273745489,2.5372625451174624e-05
2024-04-01,9.047391322072772e-52,0.9999724306018895,2.7569398110365183e-05
2024-05-01,6.718278028895914e-45,0.9999757667689725,2.4233231027504558e-05
2024-06-01,9.033766926914425e-56,0.9999697184840546,3.0281515945349534e-05
2024-07-01,1.277399588862355e-48,0.9999737268799892,2.627312001082526e-05
2024-08-01,3.139490467672535e-57,0.999968485713642,3.151428635792291e-05
2024-09-01,9.62816615519718e-51,0.9999728669778745,2.71330221254422e-05
2024-10-01,6.490153614626864e-41,0.9999777715594257,2.2228440574222227e-05
2024-11-01,2.5538494195425853e-40,0.9999782515225715,2.1748477428272412e-05
2024-12-01,5.034965247605054e-32,0.9999805543147212,1.9445685278748638e-05
2025-01-01,2.440816461432818e-35,0.9999798789744994,2.0121025500652072e-05
2025-02-01,8.271436133177633e-34,0.9999802453092629,1.9754690737170634e-05
2025-03-01,3.0162626128869347e-32,0.9999805702274077,1.942977259229582e-05
2025-04-01,5.832187911774248e-36,0.9999797510052211,2.0248994778898744e-05
2025-05-01,2.3711048208727665e-27,0.9999813599405935,1.864005940656323e-05
